"Date","District","ProjectName","Address","PropertyType","Tenure","AreaSqFt","AreaType","PricePSF","Price"
"30 Apr 2026","10","BAN GUAN PARK","XX GREENLEAF ROAD","Detached","Freehold","6,162","Land","3,245","20,000,000"
"29 Apr 2026","15","N.A.","XX MARGATE ROAD","Detached","Freehold","9,803","Land","2,015","19,750,000"
"24 Apr 2026","15","FRANKEL ESTATE","XX JEDBURGH GARDENS","Detached","Freehold","4,300","Land","2,116","9,100,000"
"17 Apr 2026","14","N.A.","XX LORONG MARZUKI","Detached","Freehold","4,345","Land","1,841","8,000,000"
"16 Apr 2026","15","OPERA ESTATE","XX FIDELIO STREET","Detached","Freehold","6,251","Land","1,712","10,700,000"
"13 Apr 2026","15","N.A.","XX UPPER EAST COAST ROAD","Detached","Freehold","3,095","Land","2,068","6,400,000"
"10 Apr 2026","20","ADELPHI PARK ESTATE","XX GLADIOLA DRIVE","Detached","Freehold","3,763","Land","2,551","9,600,000"
"10 Apr 2026","21","CLEMENTI PARK","XX SUNSET CRESCENT","Detached","Freehold","8,048","Land","1,988","16,000,000"
"8 Apr 2026","10","SHAMROCK VILLAS","XX NAMLY PLACE","Detached","Freehold","6,135","Strata","888","5,450,000"
"6 Apr 2026","21","CLEMENTI PARK","XX SUNSET VIEW","Detached","Freehold","8,412","Land","1,746","14,688,888"
"25 Mar 2026","10","PRINCESS OF WALES PARK","XX DUCHESS ROAD","Detached","Freehold","4,237","Land","3,116","13,200,000"
"23 Mar 2026","13","N.A.","XX SOMMERVILLE WALK","Detached","Freehold","4,471","Land","2,500","11,180,000"
"20 Mar 2026","15","N.A.","XX BROADRICK ROAD","Detached","Freehold","6,892","Land","2,220","15,300,000"
"17 Mar 2026","13","N.A.","XX LYNWOOD GROVE","Detached","Freehold","4,792","Land","2,713","13,000,000"
"13 Mar 2026","13","N.A.","XX LYNWOOD GROVE","Detached","Freehold","4,725","Land","2,751","13,000,000"
"13 Mar 2026","25","N.A.","XX OAKWOOD GROVE","Detached","99 yrs FROM 1995","7,646","Land","589","4,500,000"
"13 Mar 2026","17","CHANGI GROVE","XX LENGKOK MARIAM","Detached","Freehold","5,861","Land","1,100","6,450,000"
"12 Mar 2026","21","CLEMENTI PARK","XX SUNSET CRESCENT","Detached","Freehold","7,790","Land","1,680","13,088,888"
"12 Mar 2026","28","SELETAR HILLS ESTATE","XX SARACA HILL","Detached","999 yrs FROM 1879","4,940","Land","1,421","7,018,000"
"6 Mar 2026","15","N.A.","XX AVON ROAD","Detached","Freehold","5,676","Land","2,660","15,100,000"
"6 Mar 2026","11","N.A.","XX DUNEARN ROAD","Detached","Freehold","24,190","Land","2,274","55,000,000"
"4 Mar 2026","19","SERANGOON GARDEN ESTATE","XX CHEPSTOW CLOSE","Detached","999 yrs FROM 1953","8,381","Land","1,131","9,480,000"
"3 Mar 2026","15","N.A.","XX BRANKSOME ROAD","Detached","Freehold","6,321","Land","2,674","16,900,000"
"3 Mar 2026","4","N.A.","XX COVE GROVE","Detached","99 yrs FROM 2007","9,244","Land","1,839","17,000,000"
"2 Mar 2026","15","N.A.","XX TEMBELING ROAD","Detached","Freehold","4,522","Land","2,211","10,000,000"
"2 Mar 2026","17","ASTON RESIDENCE","209 JALAN LOYANG BESAR #XX-XX","Detached","946 yrs FROM 1938","4,693","Strata","721","3,385,000"
"2 Mar 2026","13","BRADDELL HEIGHTS ESTATE","XX MATLOCK RISE","Detached","Freehold","5,041","Land","2,020","10,180,000"
"28 Feb 2026","10","CHIP HOCK GARDENS","XX JALAN HAROM SETANGKAI","Detached","Freehold","10,801","Land","2,037","22,000,000"
"27 Feb 2026","11","RAFFLES PARK","XX LINDEN DRIVE","Detached","Freehold","8,280","Land","2,319","19,200,000"
"27 Feb 2026","11","THE RESIDENCES AT BARKER","XX BARKER ROAD","Detached","Freehold","4,905","Land","2,161","10,600,000"
"25 Feb 2026","13","N.A.","XX DUNSFOLD DRIVE","Detached","Freehold","11,230","Land","1,380","15,500,000"
"25 Feb 2026","15","N.A.","XX PALM DRIVE","Detached","Freehold","5,357","Land","1,829","9,800,000"
"24 Feb 2026","28","SELETAR HILLS ESTATE","XX KASAI ROAD","Detached","999 yrs FROM 1879","4,414","Land","2,102","9,280,000"
"23 Feb 2026","15","D'WILKINSON","XX WILKINSON ROAD","Detached","Freehold","6,779","Land","2,478","16,800,000"
"20 Feb 2026","15","N.A.","XX SERAYA LANE","Detached","Freehold","13,280","Land","1,593","21,150,000"
"14 Feb 2026","10","N.A.","XX FERNHILL ROAD","Detached","Freehold","4,497","Land","4,066","18,288,000"
"13 Feb 2026","5","N.A.","XX CHWEE CHIAN VIEW","Detached","Freehold","3,040","Land","1,941","5,900,000"
"13 Feb 2026","10","N.A.","XX HOLLAND GROVE DRIVE","Detached","Freehold","4,369","Land","2,186","9,550,000"
"13 Feb 2026","21","N.A.","XX SUNSET VIEW","Detached","Freehold","4,636","Land","2,347","10,880,000"
"13 Feb 2026","13","N.A.","XX CROUCHER ROAD","Detached","Freehold","5,618","Land","1,744","9,800,000"
"13 Feb 2026","21","HONG KONG PARK","XX HUA GUAN AVENUE","Detached","999 yrs FROM 1879","4,720","Land","2,369","11,180,000"
"12 Feb 2026","19","N.A.","XX LANGE ROAD","Detached","999 yrs FROM 1878","6,233","Land","1,123","7,000,000"
"12 Feb 2026","23","N.A.","XX PHOENIX RISE","Detached","Freehold","6,916","Land","1,135","7,850,000"
"12 Feb 2026","20","WINDSOR PARK ESTATE","XX TORONTO ROAD","Detached","Freehold","7,547","Land","1,259","9,500,000"
"11 Feb 2026","10","N.A.","XX FERNHILL CLOSE","Detached","Freehold","7,386","Land","2,843","21,000,000"
"11 Feb 2026","21","N.A.","XX HUA GUAN AVENUE","Detached","999 yrs FROM 1879","4,712","Land","2,186","10,300,000"
"10 Feb 2026","15","FRANKEL ESTATE","XX SIGLAP BANK","Detached","Freehold","7,697","Land","1,879","14,466,900"
"9 Feb 2026","13","MEDALLION","XX BRADDELL ROAD","Detached","Freehold","3,875","Strata","1,016","3,938,000"
"6 Feb 2026","19","SERANGOON GARDEN ESTATE","XX FARLEIGH AVENUE","Detached","999 yrs FROM 1953","4,215","Land","2,702","11,388,000"
"6 Feb 2026","17","TOH ESTATE","XX UPPER CHANGI ROAD NORTH","Detached","Freehold","4,329","Land","1,404","6,080,000"
"5 Feb 2026","13","LYNWOOD EIGHT","XX LYNWOOD GROVE","Detached","Freehold","5,500","Strata","705","3,880,000"
"4 Feb 2026","15","N.A.","XX WOO MON CHEW ROAD","Detached","Freehold","7,344","Land","1,652","12,130,000"
"2 Feb 2026","11","N.A.","XX BARKER ROAD","Detached","Freehold","15,783","Land","2,737","43,200,000"
"28 Jan 2026","23","N.A.","XX GALISTAN AVENUE","Detached","999 yrs FROM 1881","7,239","Land","1,174","8,500,000"
"27 Jan 2026","11","N.A.","XX CHANCERY LANE","Detached","Freehold","4,861","Land","2,238","10,880,000"
"27 Jan 2026","10","N.A.","XX JALAN HAJI ALIAS","Detached","Freehold","8,441","Land","1,895","16,000,000"
"23 Jan 2026","4","N.A.","XX COVE DRIVE","Detached","99 yrs FROM 2007","8,808","Land","1,306","11,500,000"
"23 Jan 2026","21","N.A.","XX SUNSET VIEW","Detached","Freehold","4,391","Land","2,571","11,290,000"
"22 Jan 2026","4","N.A.","XX TREASURE ISLAND","Detached","99 yrs FROM 2006","8,379","Land","2,124","17,800,000"
"21 Jan 2026","19","SERANGOON GARDEN ESTATE","XX FARLEIGH AVENUE","Detached","999 yrs FROM 1954","4,171","Land","2,254","9,400,000"
"20 Jan 2026","20","ADELPHI PARK ESTATE","XX MARIGOLD DRIVE","Detached","Freehold","7,200","Land","1,403","10,100,000"
"19 Jan 2026","11","N.A.","XX DYSON ROAD","Detached","Freehold","10,061","Land","1,541","15,500,000"
"16 Jan 2026","19","N.A.","XX BRIGHTON CRESCENT","Detached","Freehold","10,355","Land","1,333","13,800,000"
"16 Jan 2026","10","KING'S GARDEN","XX KING'S WALK","Detached","999 yrs FROM 1875","4,534","Land","3,672","16,650,000"
"15 Jan 2026","14","N.A.","XX CHANGI ROAD","Detached","Freehold","4,342","Land","2,441","10,600,000"
"13 Jan 2026","4","N.A.","XX OCEAN DRIVE","Detached","99 yrs FROM 2004","7,649","Land","1,778","13,600,000"
"8 Jan 2026","13","BRADDELL HEIGHTS ESTATE","XX CLIFTON VALE","Detached","Freehold","4,317","Land","2,664","11,500,000"
"8 Jan 2026","10","LINK RESIDENCE @ HOLLAND","XX GREENLEAF VIEW","Detached","Freehold","4,345","Land","3,028","13,160,000"
"2 Jan 2026","16","N.A.","XX HARVEY AVENUE","Detached","Freehold","5,522","Land","996","5,500,000"
"2 Jan 2026","10","HENRY PARK","XX GROVE DRIVE","Detached","Freehold","4,151","Land","3,855","16,000,000"
"2 Jan 2026","27","SEMBAWANG SPRINGS ESTATE","XX JALAN SHAER","Detached","Freehold","5,390","Land","1,039","5,600,000"
"29 Dec 2025","13","BRADDELL HEIGHTS ESTATE","XX MUSWELL HILL","Detached","Freehold","5,580","Land","1,882","10,500,000"
"29 Dec 2025","13","MEDALLION","XX BRADDELL ROAD","Detached","Freehold","4,435","Strata","962","4,268,000"
"29 Dec 2025","23","MERA GARDENS","XX ALMOND CRESCENT","Detached","99 yrs FROM 1994","5,966","Land","1,089","6,500,000"
"23 Dec 2025","10","HOLLAND GROVE PARK","XX JALAN KEBAYA","Detached","Freehold","7,100","Land","2,225","15,800,000"
"19 Dec 2025","27","N.A.","XX JALAN MATA AYER","Detached","953 yrs FROM 1931","6,843","Land","994","6,800,000"
"18 Dec 2025","15","SEVEN CRESCENT","XX CRESCENT ROAD","Detached","Freehold","4,639","Strata","1,041","4,830,000"
"15 Dec 2025","17","TOH ESTATE","XX TOH HEIGHTS","Detached","Freehold","5,855","Land","1,247","7,300,000"
"12 Dec 2025","20","N.A.","XX ONTARIO AVENUE","Detached","Freehold","7,582","Land","1,715","13,000,000"
"10 Dec 2025","11","N.A.","XX JALAN MERLIMAU","Detached","Freehold","4,878","Land","3,523","17,188,000"
"10 Dec 2025","11","N.A.","XX BERRIMA ROAD","Detached","Freehold","4,379","Land","3,311","14,500,000"
"10 Dec 2025","11","VILLAS @ GILSTEAD","XX GILSTEAD ROAD","Detached","Freehold","8,654","Strata","601","5,200,000"
"5 Dec 2025","20","SEMBAWANG HILLS ESTATE","XX JALAN CHENGAM","Detached","Freehold","5,552","Land","1,981","11,000,000"
"4 Dec 2025","10","N.A.","XX JALAN HAJI ALIAS","Detached","Freehold","5,027","Land","1,960","9,850,000"
"4 Dec 2025","17","ASTON RESIDENCE","209 JALAN LOYANG BESAR #XX-XX","Detached","946 yrs FROM 1938","4,693","Strata","714","3,350,000"
"2 Dec 2025","16","N.A.","XX HARVEY AVENUE","Detached","Freehold","5,506","Land","999","5,500,000"
"1 Dec 2025","19","N.A.","XX ROSYTH AVENUE","Detached","Freehold","8,119","Land","1,256","10,200,000"
"1 Dec 2025","19","BRADDELL HEIGHTS ESTATE","XX SERANGOON AVENUE 3","Detached","Freehold","4,827","Land","808","3,900,000"
"28 Nov 2025","4","PARADISE ISLAND","XX PARADISE ISLAND","Detached","99 yrs FROM 2005","8,137","Land","1,475","12,000,000"
"24 Nov 2025","19","N.A.","XX BRIGHTON CRESCENT","Detached","Freehold","4,320","Land","2,084","9,000,000"
"21 Nov 2025","15","N.A.","XX BOURNEMOUTH ROAD","Detached","Freehold","9,395","Land","2,288","21,500,000"
"21 Nov 2025","3","SHEPHERD'S HILL ESTATE","XX MERINO CRESCENT","Detached","Freehold","5,155","Land","2,925","15,078,688"
"18 Nov 2025","20","ADELPHI PARK ESTATE","XX DAFFODIL DRIVE","Detached","Freehold","3,362","Land","1,934","6,500,000"
"18 Nov 2025","23","FUYONG ESTATE","XX JALAN UJI","Detached","99 yrs FROM 1947","5,983","Land","255","1,528,000"
"18 Nov 2025","19","SERANGOON GARDEN ESTATE","XX RAGLAN GROVE","Detached","999 yrs FROM 1953","4,625","Land","1,946","9,000,000"
"18 Nov 2025","19","SERANGOON GARDEN ESTATE","XX CHEPSTOW CLOSE","Detached","999 yrs FROM 1953","4,391","Land","1,546","6,788,800"
"17 Nov 2025","19","N.A.","XX JANSEN ROAD","Detached","999 yrs FROM 1876","9,599","Land","1,146","11,000,000"
"17 Nov 2025","13","N.A.","XX COTSWOLD CLOSE","Detached","Freehold","4,430","Land","1,923","8,520,000"
"14 Nov 2025","15","N.A.","XX EAST COAST DRIVE","Detached","Freehold","7,363","Land","2,037","15,000,000"
"14 Nov 2025","14","KIARA 10","XX LORONG MARZUKI","Detached","Freehold","5,748","Strata","685","3,935,000"
"13 Nov 2025","19","N.A.","XX UPPER PAYA LEBAR ROAD","Detached","Freehold","4,806","Land","1,744","8,383,000"
"13 Nov 2025","23","MICHAELS' RESIDENCES","XX ALMOND STREET","Detached","99 yrs FROM 2012","5,325","Land","1,108","5,900,000"
"11 Nov 2025","11","N.A.","XX TREVOSE CRESCENT","Detached","Freehold","6,552","Land","2,587","16,950,000"
"11 Nov 2025","27","N.A.","XX WAK HASSAN DRIVE","Detached","99 yrs FROM 2011","4,721","Land","1,176","5,550,000"
"11 Nov 2025","15","N.A.","XX WALTON ROAD","Detached","Freehold","8,673","Land","2,450","21,250,000"
"10 Nov 2025","16","N.A.","XX KEW HEIGHTS","Detached","99 yrs FROM 1994","4,566","Land","961","4,388,000"
"10 Nov 2025","11","N.A.","XX BERRIMA ROAD","Detached","Freehold","9,851","Land","2,516","24,788,000"
"7 Nov 2025","21","CLEMENTI PARK","XX SUNSET WAY","Detached","Freehold","7,783","Land","1,542","12,000,000"
"3 Nov 2025","10","OAK VILLAS","XX MAPLE AVENUE","Detached","Freehold","4,549","Land","2,326","10,580,000"
"3 Nov 2025","19","SERANGOON GARDEN ESTATE","XX WALMER DRIVE","Detached","999 yrs FROM 1953","4,760","Land","2,206","10,500,000"
"5 May 2026","16","N.A.","XX JALAN ANGIN LAUT","Semi-Detached","Freehold","3,923","Land","1,353","5,308,000"
"30 Apr 2026","15","N.A.","XX THIRD STREET","Semi-Detached","Freehold","3,432","Land","2,659","9,128,000"
"30 Apr 2026","15","N.A.","XX THIRD STREET","Semi-Detached","Freehold","3,250","Land","2,809","9,128,000"
"30 Apr 2026","21","HOOVER PARK","XX LORONG PISANG BATU","Semi-Detached","Freehold","2,975","Land","2,622","7,800,000"
"29 Apr 2026","19","N.A.","XX VALLEY ROAD","Semi-Detached","Freehold","3,704","Land","2,235","8,280,000"
"28 Apr 2026","28","N.A.","XX GERALD PARK","Semi-Detached","Freehold","3,860","Land","1,435","5,538,888"
"28 Apr 2026","21","N.A.","XX TOH YI ROAD","Semi-Detached","Freehold","4,320","Land","1,783","7,700,000"
"28 Apr 2026","28","N.A.","XX LORONG TANGGAM","Semi-Detached","999 yrs FROM 1879","4,178","Land","2,078","8,680,000"
"28 Apr 2026","27","SEMBAWANG GARDEN ARCADE","XX JALAN DERUM","Semi-Detached","Freehold","3,484","Land","1,753","6,108,888"
"27 Apr 2026","11","N.A.","XX GENTLE ROAD","Semi-Detached","Freehold","4,108","Land","2,162","8,880,000"
"27 Apr 2026","19","N.A.","XX JALAN ARIF","Semi-Detached","999 yrs FROM 1875","5,574","Land","1,220","6,800,000"
"27 Apr 2026","16","SPRING PARK ESTATE","XX UPPER EAST COAST ROAD","Semi-Detached","Freehold","3,601","Land","1,534","5,525,000"
"24 Apr 2026","16","N.A.","XX SENNETT LANE","Semi-Detached","Freehold","2,314","Land","2,454","5,680,000"
"24 Apr 2026","11","N.A.","XX GOLDHILL AVENUE","Semi-Detached","Freehold","2,617","Land","3,420","8,950,000"
"24 Apr 2026","16","N.A.","XX KEW HEIGHTS","Semi-Detached","99 yrs FROM 1994","2,385","Land","1,383","3,300,000"
"24 Apr 2026","15","OPERA ESTATE","XX AIDA STREET","Semi-Detached","Freehold","2,896","Land","2,401","6,950,888"
"23 Apr 2026","19","N.A.","XX GLASGOW ROAD","Semi-Detached","999 yrs FROM 1876","3,421","Land","1,982","6,780,000"
"23 Apr 2026","28","SELETAR HILLS ESTATE","XX JALAN REDOP","Semi-Detached","999 yrs FROM 1879","2,982","Land","1,754","5,230,000"
"22 Apr 2026","10","N.A.","XX MOUNT SINAI CRESCENT","Semi-Detached","999 yrs FROM 1885","2,514","Land","3,712","9,333,333"
"22 Apr 2026","20","N.A.","XX OLD UPPER THOMSON ROAD","Semi-Detached","99 yrs FROM 1995","2,240","Land","1,786","4,000,000"
"22 Apr 2026","21","CHENG SOON GARDEN","XX CHENG SOON GARDEN","Semi-Detached","Freehold","3,903","Land","1,750","6,830,000"
"22 Apr 2026","10","KIM LIN PARK","XX JALAN TUPAI","Semi-Detached","Freehold","3,706","Land","3,724","13,800,000"
"21 Apr 2026","10","N.A.","XX JALAN AMPANG","Semi-Detached","Freehold","3,264","Land","2,405","7,850,000"
"21 Apr 2026","19","N.A.","XX HIGHLAND ROAD","Semi-Detached","Freehold","2,443","Land","2,251","5,500,000"
"21 Apr 2026","14","N.A.","XX JALAN SENANG","Semi-Detached","Freehold","4,004","Land","1,623","6,500,000"
"21 Apr 2026","26","POETS VILLAS","XX TAGORE AVENUE","Semi-Detached","99 yrs FROM 2010","3,692","Strata","840","3,100,000"
"20 Apr 2026","16","N.A.","XX SENNETT AVENUE","Semi-Detached","Freehold","3,330","Land","1,856","6,180,000"
"17 Apr 2026","17","N.A.","XX JALAN CHELAGI","Semi-Detached","Freehold","3,342","Land","1,244","4,158,000"
"17 Apr 2026","15","N.A.","XX JALAN ULU SIGLAP","Semi-Detached","Freehold","5,045","Land","1,328","6,700,000"
"17 Apr 2026","10","DUKE'S GARDEN","XX PRINCESS OF WALES ROAD","Semi-Detached","999 yrs FROM 1875","3,777","Land","2,753","10,400,000"
"17 Apr 2026","15","FRANKEL ESTATE","XX DUNBAR WALK","Semi-Detached","Freehold","4,376","Land","2,354","10,300,000"
"17 Apr 2026","14","KEMBANGAN ESTATE","XX LORONG MARICAN","Semi-Detached","Freehold","2,160","Land","2,851","6,160,000"
"16 Apr 2026","11","N.A.","XX WATTEN PARK","Semi-Detached","Freehold","4,030","Land","3,323","13,390,000"
"16 Apr 2026","15","FRANKEL ESTATE","XX BOWMONT GARDENS","Semi-Detached","Freehold","2,556","Land","3,395","8,680,000"
"15 Apr 2026","15","N.A.","XX UPPER EAST COAST ROAD","Semi-Detached","Freehold","3,979","Land","2,789","11,100,000"
"13 Apr 2026","19","N.A.","XX PHILLIPS AVENUE","Semi-Detached","999 yrs FROM 1886","4,958","Land","1,359","6,738,888"
"10 Apr 2026","11","CAPITOL PARK","XX JALAN UNGGAS","Semi-Detached","Freehold","4,498","Land","2,557","11,500,000"
"10 Apr 2026","10","HOLLAND GARDENS","XX MOONBEAM TERRACE","Semi-Detached","999 yrs FROM 1885","3,685","Land","2,375","8,750,000"
"9 Apr 2026","19","N.A.","XX EATON PLACE","Semi-Detached","Freehold","2,194","Land","2,260","4,958,000"
"9 Apr 2026","27","SEMBAWANG STRAITS ESTATE","XX JALAN GAPIS","Semi-Detached","Freehold","1,870","Land","1,876","3,508,000"
"8 Apr 2026","16","N.A.","XX KEW TERRACE","Semi-Detached","99 yrs FROM 1994","2,400","Land","1,325","3,180,000"
"8 Apr 2026","28","TUAN SING PARK","XX DEDAP ROAD","Semi-Detached","999 yrs FROM 1879","3,944","Land","2,206","8,700,000"
"7 Apr 2026","15","N.A.","XX JALAN BAIDURI","Semi-Detached","Freehold","2,153","Land","2,834","6,100,000"
"7 Apr 2026","10","SHAMROCK PARK","XX NAMLY AVENUE","Semi-Detached","Freehold","3,193","Land","2,756","8,800,000"
"6 Apr 2026","17","N.A.","XX JALAN CHELAGI","Semi-Detached","Freehold","3,351","Land","1,188","3,980,000"
"6 Apr 2026","15","FRANKEL ESTATE","XX JEDBURGH GARDENS","Semi-Detached","Freehold","2,541","Land","2,282","5,800,000"
"2 Apr 2026","21","N.A.","XX TOH YI DRIVE","Semi-Detached","Freehold","3,918","Land","1,876","7,350,000"
"2 Apr 2026","15","OPERA ESTATE","XX CARMEN STREET","Semi-Detached","Freehold","3,002","Land","2,265","6,800,000"
"2 Apr 2026","20","SEMBAWANG HILLS ESTATE","XX NEMESU AVENUE","Semi-Detached","Freehold","2,252","Land","2,966","6,680,000"
"31 Mar 2026","23","BURGUNDY HILL","XX BURGUNDY CRESCENT","Semi-Detached","99 yrs FROM 1995","2,230","Land","1,317","2,938,168"
"31 Mar 2026","19","SERANGOON GARDEN ESTATE","XX CARISBROOKE GROVE","Semi-Detached","999 yrs FROM 1956","3,203","Land","2,810","9,000,000"
"30 Mar 2026","19","N.A.","XX LIM AH PIN ROAD","Semi-Detached","947 yrs FROM 1934","4,686","Land","1,460","6,838,888"
"30 Mar 2026","23","CASHEW VILLAS","XX CASHEW CRESCENT","Semi-Detached","999 yrs FROM 1883","3,226","Land","1,891","6,100,000"
"30 Mar 2026","16","EAST VIEW GARDEN","XX JALAN KUANG","Semi-Detached","Freehold","3,814","Land","1,219","4,650,000"
"30 Mar 2026","28","SELETAR HILLS ESTATE","XX NERAM CRESCENT","Semi-Detached","999 yrs FROM 1879","2,403","Land","2,364","5,680,000"
"30 Mar 2026","20","SEMBAWANG HILLS ESTATE","XX JALAN RUKAM","Semi-Detached","Freehold","3,849","Land","1,429","5,500,000"
"30 Mar 2026","28","SUNRISE VILLA","XX SUNRISE AVENUE","Semi-Detached","Freehold","3,229","Land","1,409","4,550,000"
"27 Mar 2026","19","N.A.","XX PAYA LEBAR CRESCENT","Semi-Detached","Freehold","4,291","Land","1,212","5,200,000"
"27 Mar 2026","19","N.A.","XX ROSYTH AVENUE","Semi-Detached","Freehold","4,059","Land","1,677","6,808,000"
"27 Mar 2026","19","SERANGOON GARDEN ESTATE","XX SERANGOON GARDEN WAY","Semi-Detached","999 yrs FROM 1954","4,198","Land","1,501","6,300,000"
"27 Mar 2026","26","SPRINGLEAF GARDEN","XX SPRINGLEAF RISE","Semi-Detached","Freehold","3,552","Land","1,464","5,200,000"
"26 Mar 2026","10","HOLLAND GROVE","XX HOLLAND GROVE VIEW","Semi-Detached","99 yrs FROM 1994","2,153","Land","1,858","4,000,000"
"25 Mar 2026","16","N.A.","XX KEW TERRACE","Semi-Detached","99 yrs FROM 1994","2,394","Land","1,370","3,280,000"
"25 Mar 2026","10","BAN GUAN PARK","XX GREENLEAF RISE","Semi-Detached","Freehold","3,849","Land","2,099","8,080,000"
"25 Mar 2026","28","SELETAR HILLS ESTATE","XX JALAN LEKUB","Semi-Detached","999 yrs FROM 1879","3,283","Land","2,157","7,080,000"
"25 Mar 2026","28","SELETAR HILLS ESTATE","XX JALAN LEKUB","Semi-Detached","999 yrs FROM 1879","3,283","Land","2,053","6,740,000"
"24 Mar 2026","15","N.A.","XX LANGSAT ROAD","Semi-Detached","Freehold","2,883","Land","2,775","8,000,000"
"24 Mar 2026","15","N.A.","XX MARSHALL ROAD","Semi-Detached","Freehold","2,925","Land","2,865","8,380,000"
"24 Mar 2026","11","HILLCREST PARK","XX GREENWOOD AVENUE","Semi-Detached","Freehold","2,692","Land","3,633","9,780,000"
"24 Mar 2026","19","TAI YUAN GARDEN","XX TAI YUAN HEIGHTS","Semi-Detached","Freehold","6,243","Land","1,183","7,388,000"
"23 Mar 2026","15","N.A.","XX ROSE LANE","Semi-Detached","Freehold","2,988","Land","2,978","8,900,000"
"23 Mar 2026","19","CHARLTON PARK","XX JALAN SONGKET","Semi-Detached","Freehold","4,518","Land","1,545","6,980,000"
"23 Mar 2026","20","THOMSON GARDEN ESTATE","XX JALAN RABU","Semi-Detached","Freehold","2,362","Land","2,414","5,700,000"
"23 Mar 2026","28","TUAN SING PARK","XX DEDAP ROAD","Semi-Detached","999 yrs FROM 1879","3,704","Land","1,620","6,000,000"
"20 Mar 2026","27","SEMBAWANG SPRINGS ESTATE","XX JALAN KEMUNING","Semi-Detached","999 yrs FROM 1885","4,071","Land","1,130","4,600,000"
"20 Mar 2026","14","SIN CHUAN GARDEN","XX WARINGIN PARK","Semi-Detached","Freehold","3,182","Land","1,776","5,650,000"
"19 Mar 2026","20","CENTURION 12","XX BRIGHT HILL CRESCENT","Semi-Detached","Freehold","3,671","Strata","1,131","4,150,000"
"19 Mar 2026","20","THOMSON THREE","XX BRIGHT HILL DRIVE","Semi-Detached","99 yrs FROM 2012","3,294","Strata","1,152","3,795,000"
"18 Mar 2026","21","AIRVIEW PARK","XX THAM SOONG AVENUE","Semi-Detached","Freehold","3,182","Land","1,888","6,007,616"
"16 Mar 2026","16","EAST VIEW GARDEN","XX JALAN PERGAM","Semi-Detached","Freehold","4,457","Land","1,308","5,830,000"
"16 Mar 2026","19","SERANGOON GARDEN ESTATE","XX BORTHWICK DRIVE","Semi-Detached","999 yrs FROM 1955","2,800","Land","1,821","5,098,000"
"12 Mar 2026","19","FENGLI GARDENS","XX LORONG ONG LYE","Semi-Detached","Freehold","3,602","Land","1,704","6,138,000"
"11 Mar 2026","21","N.A.","XX TOH YI ROAD","Semi-Detached","Freehold","3,961","Land","1,843","7,300,000"
"10 Mar 2026","13","N.A.","XX JALAN LATEH","Semi-Detached","Freehold","5,663","Land","1,463","8,286,000"
"10 Mar 2026","17","CHANGI HEIGHTS","XX TOH HEIGHTS","Semi-Detached","Freehold","5,008","Land","1,142","5,718,000"
"10 Mar 2026","22","LAKESIDE GROVE","XX CORPORATION WALK","Semi-Detached","99 yrs FROM 1996","2,256","Land","1,454","3,280,000"
"10 Mar 2026","23","PAVILION PARK","XX PAVILION CIRCLE","Semi-Detached","Freehold","2,672","Land","1,935","5,168,888"
"9 Mar 2026","19","N.A.","XX EDEN GROVE","Semi-Detached","Freehold","2,801","Land","1,750","4,900,000"
"6 Mar 2026","15","N.A.","XX SEA AVENUE","Semi-Detached","Freehold","2,810","Land","3,388","9,520,000"
"6 Mar 2026","11","N.A.","XX TUDOR CLOSE","Semi-Detached","Freehold","4,021","Land","2,196","8,830,000"
"6 Mar 2026","28","N.A.","XX MUGLISTON GARDENS","Semi-Detached","999 yrs FROM 1886","4,044","Land","1,360","5,500,000"
"5 Mar 2026","19","N.A.","XX KANG CHOO BIN ROAD","Semi-Detached","999 yrs FROM 1883","3,401","Land","1,588","5,400,000"
"5 Mar 2026","23","BURGUNDY HILL","XX BURGUNDY DRIVE","Semi-Detached","99 yrs FROM 1995","2,260","Land","1,290","2,915,000"
"5 Mar 2026","15","FRANKEL ESTATE","XX SIGLAP ROAD","Semi-Detached","Freehold","2,235","Land","2,184","4,880,000"
"4 Mar 2026","16","D'MANOR","XX TANAH MERAH KECHIL AVENUE","Semi-Detached","99 yrs FROM 1997","2,723","Strata","1,065","2,900,000"
"4 Mar 2026","20","THOMSON GARDEN ESTATE","XX JALAN KHAMIS","Semi-Detached","Freehold","2,023","Land","3,560","7,200,000"
"3 Mar 2026","17","BUKIT LOYANG ESTATE","XX JALAN KELEMPONG","Semi-Detached","Freehold","5,624","Land","1,209","6,800,000"
"3 Mar 2026","21","GREENBANK PARK","XX GREENBANK PARK","Semi-Detached","Freehold","4,048","Land","1,618","6,550,000"
"3 Mar 2026","19","SERANGOON GARDEN ESTATE","XX PENSHURST PLACE","Semi-Detached","999 yrs FROM 1954","2,713","Land","2,536","6,880,000"
"3 Mar 2026","28","HIGH PARK RESIDENCES","XX FERNVALE ROAD","Semi-Detached","99 yrs FROM 2014","2,347","Strata","1,236","2,900,000"
"2 Mar 2026","21","N.A.","XX JALAN MERBOK","Semi-Detached","Freehold","2,381","Land","2,100","5,000,000"
"2 Mar 2026","15","FRANKEL ESTATE","XX YARROW GARDENS","Semi-Detached","Freehold","3,953","Land","2,226","8,800,000"
