"Date","District","ProjectName","Address","PropertyType","Tenure","AreaSqFt","AreaType","PricePSF","Price"
"27 Apr 2026","16","SKY EDEN@BEDOK","1 BEDOK CENTRAL #XX-XX","Apartment","99 yrs FROM 2022","1,087","Strata","2,270","2,468,000"
"27 Apr 2026","23","HILLVIEW REGENCY","26 BUKIT BATOK EAST AVENUE 2 #XX-XX","Condominium","99 yrs FROM 2000","1,109","Strata","1,186","1,315,000"
"27 Apr 2026","21","THE SEN","222 JALAN JURONG KECHIL #XX-XX","Condominium","99 yrs FROM 2025","1,109","Strata","2,315","2,567,000"
"27 Apr 2026","1","ONE SHENTON","1 SHENTON WAY #XX-XX","Apartment","99 yrs FROM 2005","1,130","Strata","1,840","2,080,000"
"27 Apr 2026","23","HILLVIEW REGENCY","28 BUKIT BATOK EAST AVENUE 2 #XX-XX","Condominium","99 yrs FROM 2000","1,130","Strata","1,217","1,375,000"
"27 Apr 2026","23","HILLBROOKS","92 HILLVIEW AVENUE #XX-XX","Condominium","Freehold","1,130","Strata","1,531","1,730,000"
"27 Apr 2026","22","THE LAKESHORE","31 JURONG WEST STREET 41 #XX-XX","Condominium","99 yrs FROM 2002","1,163","Strata","1,548","1,800,000"
"27 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,173","Strata","2,868","3,365,000"
"27 Apr 2026","18","RIVELLE TAMPINES","61 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,947","2,305,000"
"27 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,880","2,226,000"
"27 Apr 2026","19","CHUAN PARK","244 LORONG CHUAN #XX-XX","Condominium","99 yrs FROM 2024","1,206","Strata","2,647","3,191,700"
"27 Apr 2026","22","THE LAKEFRONT RESIDENCES","48 LAKESIDE DRIVE #XX-XX","Condominium","99 yrs FROM 2010","1,216","Strata","1,783","2,168,888"
"27 Apr 2026","16","PINERY RESIDENCES","922 BEDOK RESERVOIR ROAD #XX-XX","Apartment","99 yrs FROM 2025","1,238","Strata","2,604","3,224,000"
"27 Apr 2026","15","THE CONTINUUM","1 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,281","Strata","2,636","3,377,000"
"27 Apr 2026","5","NORMANTON PARK","53 NORMANTON PARK #XX-XX","Apartment","99 yrs FROM 2019","1,313","Strata","2,216","2,910,000"
"27 Apr 2026","5","ELTA","10 CLEMENTI AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2024","1,313","Strata","2,555","3,355,000"
"27 Apr 2026","27","YISHUN SAPPHIRE","50 CANBERRA DRIVE #XX-XX","Condominium","99 yrs FROM 1998","1,399","Strata","1,158","1,620,000"
"27 Apr 2026","19","WATERBAY","45 EDGEFIELD PLAINS #XX-XX","Exec Condo","99 yrs FROM 2012","1,410","Strata","1,560","2,200,000"
"27 Apr 2026","12","THE ARCADY AT BOON KENG","2 SAINT BARNABAS LANE #XX-XX","Apartment","Freehold","1,410","Strata","2,784","3,926,000"
"27 Apr 2026","19","THE MINTON","8 HOUGANG STREET 11 #XX-XX","Condominium","99 yrs FROM 2007","1,453","Strata","1,686","2,450,000"
"27 Apr 2026","16","PINERY RESIDENCES","922 BEDOK RESERVOIR ROAD #XX-XX","Apartment","99 yrs FROM 2025","1,475","Strata","2,575","3,798,000"
"27 Apr 2026","21","MAPLE WOODS","985 BUKIT TIMAH ROAD #XX-XX","Condominium","Freehold","1,496","Strata","2,265","3,388,888"
"27 Apr 2026","21","SUMMERHILL","52 HUME AVENUE #XX-XX","Condominium","Freehold","1,604","Strata","1,902","3,050,000"
"27 Apr 2026","10","D'LEEDON","15 LEEDON HEIGHTS #XX-XX","Condominium","99 yrs FROM 2010","1,615","Strata","2,013","3,250,000"
"27 Apr 2026","20","BRADDELL VIEW","10F BRADDELL HILL #XX-XX","Apartment","102 yrs FROM 1978","1,701","Strata","1,053","1,790,000"
"27 Apr 2026","21","PINETREE HILL","36 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2022","1,733","Strata","2,715","4,705,000"
"27 Apr 2026","10","RIDGEWOOD","61 MOUNT SINAI DRIVE #XX-XX","Condominium","999 yrs FROM 1885","1,744","Strata","1,835","3,200,000"
"27 Apr 2026","26","MEADOWS @ PEIRCE","628 UPPER THOMSON ROAD #XX-XX","Condominium","Freehold","1,830","Strata","1,727","3,160,000"
"27 Apr 2026","15","GRAND DUNMAN","2 DUNMAN ROAD #XX-XX","Apartment","99 yrs FROM 2022","2,131","Strata","2,428","5,174,000"
"27 Apr 2026","9","SCOTTS HIGHPARK","45 SCOTTS ROAD #XX-XX","Condominium","Freehold","4,112","Strata","2,797","11,500,000"
"26 Apr 2026","17","KASSIA","31 FLORA DRIVE #XX-XX","Condominium","Freehold","775","Strata","2,128","1,649,000"
"26 Apr 2026","21","PINETREE HILL","36 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2022","775","Strata","2,663","2,064,000"
"26 Apr 2026","3","ZYON GRAND","3 KIM SENG ROAD #XX-XX","Apartment","99 yrs FROM 2024","818","Strata","3,371","2,758,000"
"26 Apr 2026","23","NARRA RESIDENCES","60 DAIRY FARM WALK #XX-XX","Apartment","99 yrs FROM 2025","818","Strata","2,266","1,854,000"
"26 Apr 2026","5","TERRA HILL","18A YEW SIANG ROAD #XX-XX","Apartment","Freehold","840","Strata","2,379","1,997,000"
"26 Apr 2026","23","THE MYST","800 UPPER BUKIT TIMAH ROAD #XX-XX","Condominium","99 yrs FROM 2023","840","Strata","2,041","1,714,000"
"26 Apr 2026","23","NARRA RESIDENCES","60 DAIRY FARM WALK #XX-XX","Apartment","99 yrs FROM 2025","872","Strata","2,209","1,926,000"
"26 Apr 2026","23","NARRA RESIDENCES","60 DAIRY FARM WALK #XX-XX","Apartment","99 yrs FROM 2025","872","Strata","2,256","1,967,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,064","1,866,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","904","Strata","2,093","1,892,000"
"26 Apr 2026","17","COASTAL CABANA","10 JALAN LOYANG BESAR #XX-XX","Exec Condo","99 yrs FROM 2024","915","Strata","1,900","1,738,000"
"26 Apr 2026","17","COASTAL CABANA","24 JALAN LOYANG BESAR #XX-XX","Exec Condo","99 yrs FROM 2024","915","Strata","1,878","1,718,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","980","Strata","2,094","2,051,000"
"26 Apr 2026","23","NARRA RESIDENCES","54 DAIRY FARM WALK #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,123","2,102,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,012","Strata","2,136","2,161,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,012","Strata","2,146","2,171,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,023","Strata","2,226","2,276,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,023","Strata","2,265","2,316,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,033","Strata","2,210","2,284,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,033","Strata","2,108","2,178,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,033","Strata","2,140","2,211,000"
"26 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,033","Strata","2,729","2,820,000"
"26 Apr 2026","1","ONE MARINA GARDENS","5 MARINA GARDENS LANE #XX-XX","Apartment","99 yrs FROM 2023","1,066","Strata","2,970","3,165,000"
"26 Apr 2026","17","COASTAL CABANA","4 JALAN LOYANG BESAR #XX-XX","Exec Condo","99 yrs FROM 2024","1,216","Strata","1,913","2,327,000"
"26 Apr 2026","22","THE LAKEGARDEN RESIDENCES","80 YUAN CHING ROAD #XX-XX","Apartment","99 yrs FROM 2023","1,238","Strata","2,196","2,718,000"
"26 Apr 2026","15","THE CONTINUUM","2 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,249","Strata","2,805","3,502,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","23 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,249","Strata","2,245","2,803,000"
"26 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","1,259","Strata","2,212","2,786,000"
"26 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","1,582","Strata","3,217","5,090,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","1,994","1,588,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,009","1,600,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,024","1,612,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,053","1,635,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","797","Strata","2,195","1,748,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,034","1,664,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,045","1,673,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","818","Strata","2,067","1,691,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,029","1,682,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,040","1,691,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,062","1,709,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,186","1,812,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,198","1,822,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,043","1,693,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,047","1,697,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,054","1,702,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,064","1,711,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,075","1,720,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,086","1,729,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,186","1,812,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,198","1,822,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,014","1,669,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,025","1,678,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,035","1,687,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,046","1,696,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,069","1,715,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,074","1,719,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,080","1,724,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,091","1,733,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,102","1,742,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,049","1,698,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,060","1,707,000"
"25 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 years leasehold","829","Strata","2,070","1,716,000"
"25 Apr 2026","23","NARRA RESIDENCES","60 DAIRY FARM WALK #XX-XX","Apartment","99 yrs FROM 2025","872","Strata","2,220","1,936,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,660","2,348,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,668","2,355,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,676","2,362,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,712","2,394,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,720","2,401,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,728","2,408,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,736","2,415,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,744","2,422,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,752","2,429,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,760","2,436,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,800","2,471,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,811","2,481,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,822","2,491,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,834","2,501,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,845","2,511,000"
"25 Apr 2026","16","VELA BAY","1 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,868","2,531,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,718","2,399,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,726","2,406,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,734","2,413,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,742","2,420,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,750","2,427,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,758","2,434,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,766","2,441,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,794","2,466,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,802","2,473,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,810","2,480,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,818","2,487,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,826","2,494,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,834","2,501,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,841","2,508,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,915","2,573,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","2,960","2,613,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","3,011","2,658,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","3,023","2,668,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","3,034","2,678,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","3,045","2,688,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","3,057","2,698,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","3,068","2,708,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","883","Strata","3,079","2,718,000"
"25 Apr 2026","18","RIVELLE TAMPINES","53 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,808","1,596,000"
"25 Apr 2026","18","RIVELLE TAMPINES","53 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,873","1,653,000"
"25 Apr 2026","18","RIVELLE TAMPINES","59 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,919","1,694,000"
"25 Apr 2026","18","RIVELLE TAMPINES","59 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,933","1,706,000"
"25 Apr 2026","18","RIVELLE TAMPINES","59 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,937","1,710,000"
"25 Apr 2026","18","RIVELLE TAMPINES","59 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,948","1,719,000"
"25 Apr 2026","18","RIVELLE TAMPINES","63 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,891","1,669,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,560","2,287,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,568","2,294,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,576","2,301,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,583","2,308,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,599","2,322,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,635","2,354,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,643","2,361,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,666","2,382,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,674","2,389,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,682","2,396,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,721","2,431,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,732","2,441,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,743","2,451,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,755","2,461,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,766","2,471,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,777","2,481,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,788","2,491,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,799","2,501,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,811","2,511,000"
"25 Apr 2026","16","VELA BAY","3 BAYSHORE WALK #XX-XX","Apartment","99 years leasehold","893","Strata","2,850","2,546,000"
